age,gender,service_branch,rank,MOS,years_of_service,marital_status,dependents,education_level,months_until_contract_end,total_training_hours,specialized_courses_completed,training_score_average,certifications_held,days_since_last_training,skills_current,training_budget_spent,health_index,physical_fitness_score,medical_restrictions,days_on_medical_leave,mental_health_status,wellness_program_participation,annual_leave_taken,emergency_leave_incidents,unauthorized_absences,leave_balance,leave_to_service_ratio,total_deployments,months_deployed_last_3yrs,deployment_type,months_since_last_deployment,mission_performance_rating,combat_exposure_level,performance_review_score,commendations,disciplinary_actions,leadership_potential_score,promotion_eligible,peer_rating_score,civilian_job_offers,financial_stress_indicator,family_support_score,relocation_willingness,attrition_risk,readiness_score,training_recency_score,deployment_recency_score,contract_pressure,contract_urgency_score,time_in_rank_estimate,training_gap,training_hours_per_year_service,health_performance_index,leave_to_deployment_ratio,skill_decay_factor,fitness_to_age_ratio,deployments_per_year,commendations_to_discipline_ratio,training_efficiency,leave_utilization_rate,deployment_load,unit_avg_readiness,relative_readiness,branch_attrition_rate,mos_retention_rate,peer_group_performance,performance_trajectory,rank_avg_health,wellness_red_flag,high_stress_indicator,deployment_fatigue,low_engagement,career_stagnation,retention_risk_composite
27,Male,Navy,Junior,Maintenance,3,Married,5,High School,40,82,4,68.7,2,113,True,10649,92.9,80.8,False,9.0,Fair,True,11,0.0,0,19,3.67,2,15,International,8,3,Low,69.1,3,3,54.3,False,73.9,0.0,High,84.3,Medium,MEDIUM_RISK,74.7,0.5337766543585982,0.513417119032592,0,0.16666666666666666,3,0,27.333333333333332,64.1939,0.7333333333333333,0.5337766543585982,2.9925925925925925,0.6666666666666666,1.0,274.8,0.36666666666666664,0.4166666666666667,68.79032258064517,5.909677419354836,0.04433497536945813,0.9344262295081968,82.14514106583071,Below Average,87.2337972166998,0,1,0,1,0,3
26,Female,Army,Junior,Special Forces,5,Single,1,High School,20,584,5,85.6,4,723,False,8570,82.6,71.2,False,2.0,Excellent,False,7,2.0,0,23,1.4,3,22,Domestic,25,3,Low,80.5,3,0,26.8,True,76.0,0.0,Medium,80.7,Medium,LOW_RISK,52.6,0.01801290800557516,0.12451447144412296,0,0.5833333333333334,5,1,116.8,66.493,0.3181818181818182,0.0,2.7384615384615385,0.6,3.0,428.0,0.23333333333333334,0.36666666666666664,70.16279069767442,-17.562790697674423,0.06393442622950819,0.9620253164556962,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
29,Male,Army,Junior,Military Police,0,Single,1,Bachelor,26,137,3,85.7,1,20,True,6376,92.3,100.0,False,8.0,Fair,False,6,0.0,0,24,6.0,0,0,Domestic,999,3,Low,82.3,2,0,44.2,False,94.7,2.0,Medium,70.4,High,MEDIUM_RISK,78.0,0.8948393168143698,0.0,0,0.4583333333333333,0,0,137.0,75.96289999999999,6.0,0.8948393168143698,3.4482758620689653,0.0,2.0,257.1,0.2,0.0,70.96451612903226,7.035483870967738,0.06393442622950819,0.9696969696969697,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,2
28,Female,Army,NCO,Special Forces,7,Married,0,Master,24,705,8,78.5,7,215,True,11042,64.3,91.8,False,8.0,Good,False,21,1.0,0,9,3.0,4,11,Domestic,26,3,Low,73.8,4,0,27.3,False,83.8,0.0,Low,64.3,Low,LOW_RISK,73.4,0.30287216976780246,0.11455884399268773,0,0.5,2,0,100.71428571428571,47.453399999999995,1.9090909090909092,0.30287216976780246,3.2785714285714285,0.5714285714285714,4.0,628.0,0.7,0.13095238095238096,71.82413793103449,1.5758620689655203,0.06393442622950819,0.9620253164556962,81.72773722627738,Below Average,84.65279329608938,1,0,0,0,0,2
34,Male,Army,Officer,Military Police,27,Married,4,Bachelor,24,2000,7,86.6,3,310,True,15385,58.5,31.8,False,35.0,Excellent,False,14,0.0,0,16,0.52,8,32,International,26,4,Low,80.7,1,0,60.2,True,88.9,0.0,High,74.6,Low,LOW_RISK,63.3,0.17866866494966513,0.11455884399268773,0,0.5,17,0,74.07407407407408,47.2095,0.4375,0.17866866494966513,0.9352941176470588,0.2962962962962963,1.0,606.1999999999999,0.4666666666666667,0.09876543209876543,71.2625,-7.962500000000006,0.06393442622950819,0.9696969696969697,81.71122448979591,Average,82.6136690647482,1,1,1,0,0,5
49,Female,Army,Officer,Maintenance,19,Single,5,Bachelor,6,1745,15,80.6,8,251,True,26577,77.4,83.2,False,8.0,Good,True,12,1.0,0,18,0.63,5,27,International,17,3,Low,79.1,1,0,62.1,True,83.3,1.0,Medium,85.0,Medium,HIGH_RISK,78.7,0.24797075964035528,0.2425210746356487,1,0.875,9,0,91.84210526315789,61.2234,0.4444444444444444,0.24797075964035528,1.6979591836734695,0.2631578947368421,1.0,1209.0,0.4,0.11842105263157894,77.80714285714285,0.892857142857153,0.06393442622950819,0.9344262295081968,81.71122448979591,Average,82.6136690647482,0,0,1,0,0,6
37,Female,Air Force,NCO,Artillery,5,Married,4,High School,36,369,3,98.7,4,488,False,7065,90.6,86.1,False,6.0,Good,False,16,0.0,0,14,3.2,2,18,Domestic,27,4,Low,74.6,4,0,37.7,False,71.2,0.0,High,71.6,Medium,LOW_RISK,69.3,0.06646291798667318,0.10539922456186433,0,0.25,0,1,73.8,67.5876,0.8888888888888888,0.0,2.327027027027027,0.4,4.0,296.1,0.5333333333333333,0.3,72.54848484848485,-3.24848484848485,0.08021390374331551,0.9014084507042254,84.10000000000001,Below Average,84.65279329608938,0,1,0,0,0,2
38,Male,Army,NCO,Administration,12,Married,0,Bachelor,39,960,5,86.3,2,382,False,10885,83.1,88.0,False,17.0,Good,False,16,2.0,0,14,1.33,4,10,International,29,4,Low,84.7,2,0,53.3,True,81.3,3.0,Low,81.6,Medium,LOW_RISK,63.2,0.11976518771418576,0.08921851740926011,0,0.1875,7,1,80.0,70.3857,1.6,0.0,2.3157894736842106,0.3333333333333333,2.0,431.5,0.5333333333333333,0.06944444444444445,70.65357142857142,-7.453571428571422,0.06393442622950819,0.9166666666666666,82.27122302158274,Above Average,84.65279329608938,0,0,0,0,0,2
29,Male,Army,Junior,Signal,7,Divorced,1,Associate,17,680,0,89.0,2,409,False,3576,94.2,64.4,False,16.0,Good,True,11,0.0,0,19,1.57,3,30,Domestic,9,5,Low,83.1,4,0,58.6,True,82.8,0.0,Medium,70.4,High,LOW_RISK,58.4,0.10308285236364403,0.4723665527410147,0,0.6458333333333334,7,1,97.14285714285714,78.2802,0.36666666666666664,0.0,2.220689655172414,0.42857142857142855,4.0,0.0,0.36666666666666664,0.35714285714285715,67.64999999999999,-9.249999999999993,0.06393442622950819,0.9154929577464789,81.27435897435898,Above Average,87.2337972166998,0,0,1,0,0,1
38,Male,Air Force,NCO,Infantry,15,Single,2,Associate,15,1227,5,65.5,3,271,True,8577,72.0,54.1,False,13.0,Good,True,13,2.0,0,17,0.87,6,14,International,14,4,Low,78.9,1,0,46.2,True,92.7,0.0,Medium,64.6,Medium,LOW_RISK,67.9,0.22189398514651582,0.3114032239145977,0,0.6875,10,0,81.8,56.808,0.9285714285714286,0.22189398514651582,1.4236842105263159,0.4,1.0,327.5,0.43333333333333335,0.07777777777777778,70.7,-2.799999999999997,0.08021390374331551,0.9142857142857143,82.27122302158274,Average,84.65279329608938,0,0,0,0,0,0
25,Male,Army,Junior,Aviation,6,Married,0,Bachelor,13,621,3,68.3,2,407,False,4238,96.7,77.6,False,1.0,Good,False,20,2.0,0,10,3.33,1,26,Domestic,5,4,Low,78.6,4,0,50.4,True,89.8,0.0,Low,100.0,High,LOW_RISK,59.9,0.10423460416173329,0.6592406302004438,0,0.7291666666666666,6,1,103.5,76.00619999999999,0.7692307692307693,0.0,3.1039999999999996,0.16666666666666666,4.0,204.89999999999998,0.6666666666666666,0.3611111111111111,70.48823529411764,-10.588235294117645,0.06393442622950819,0.9666666666666667,81.27435897435898,Average,87.2337972166998,0,0,1,0,0,1
22,Male,Air Force,Junior,Medical,1,Single,3,High School,27,0,5,84.8,5,692,False,10244,100.0,93.2,False,16.0,Good,False,21,0.0,0,9,21.0,2,31,International,30,5,Low,80.2,3,0,63.7,False,65.8,0.0,High,100.0,High,LOW_RISK,71.8,0.021398286196339607,0.0820849986238988,0,0.4375,1,1,0.0,80.2,0.6774193548387096,0.0,4.236363636363636,2.0,3.0,424.0,0.7,2.5833333333333335,70.21111111111111,1.5888888888888886,0.08021390374331551,0.9508196721311475,82.14514106583071,Average,87.2337972166998,0,1,1,0,0,3
35,Female,Army,NCO,Military Police,10,Single,3,Bachelor,29,1176,3,64.5,3,194,True,10888,77.9,63.5,False,25.0,Fair,False,9,0.0,0,21,0.9,3,17,International,28,4,Low,80.3,4,0,41.2,True,82.9,2.0,High,60.5,Low,LOW_RISK,72.4,0.34035102149752716,0.09697196786440505,0,0.3958333333333333,5,0,117.6,62.5537,0.5294117647058824,0.34035102149752716,1.8142857142857143,0.3,4.0,193.5,0.3,0.14166666666666666,73.65185185185184,-1.2518518518518391,0.06393442622950819,0.9696969696969697,81.72773722627738,Average,84.65279329608938,0,1,0,0,0,4
18,Female,Air Force,Junior,Maintenance,6,Divorced,4,Bachelor,17,492,2,73.8,2,441,False,1134,97.7,83.5,False,1.0,Good,False,24,1.0,0,6,4.0,3,20,International,8,4,Low,82.1,0,0,58.3,True,57.2,0.0,High,100.0,High,LOW_RISK,74.7,0.0862935864993705,0.513417119032592,0,0.6458333333333334,6,1,82.0,80.21170000000001,1.2,0.0,4.638888888888889,0.5,0.0,147.6,0.8,0.2777777777777778,68.79032258064517,5.909677419354836,0.08021390374331551,0.9344262295081968,81.27435897435898,Above Average,87.2337972166998,0,1,0,0,0,2
36,Female,Army,NCO,Maintenance,9,Single,3,Associate,12,396,8,91.8,4,313,True,14892,84.8,91.8,False,5.0,Good,False,29,0.0,1,1,3.22,2,9,Combat,15,3,Low,96.9,8,1,83.4,False,92.5,0.0,Medium,59.3,Low,LOW_RISK,81.2,0.17571553167041465,0.2865047968601901,0,0.75,4,0,44.0,82.17120000000001,3.2222222222222223,0.17571553167041465,2.55,0.2222222222222222,8.0,734.4,0.9666666666666667,0.08333333333333333,73.85,7.3500000000000085,0.06393442622950819,0.9344262295081968,81.72773722627738,Above Average,84.65279329608938,0,0,0,0,0,0
29,Female,Air Force,Junior,Aviation,2,Married,4,Bachelor,22,0,0,73.5,0,79,True,0,91.1,100.0,True,134.0,Good,True,13,0.0,0,17,6.5,1,15,Domestic,28,4,Low,89.0,2,0,71.5,False,82.2,3.0,High,100.0,High,MEDIUM_RISK,76.5,0.6447524148071964,0.09697196786440505,0,0.5416666666666666,2,0,0.0,81.079,0.8666666666666667,0.6447524148071964,3.4482758620689653,0.5,2.0,0.0,0.43333333333333335,0.625,70.48823529411764,6.0117647058823565,0.08021390374331551,0.9666666666666667,82.14514106583071,Above Average,87.2337972166998,1,1,0,0,0,6
27,Male,Army,Junior,Special Forces,1,Single,0,High School,26,0,3,67.9,4,180,True,6776,100.0,100.0,False,9.0,Fair,False,13,0.0,0,17,13.0,1,21,Combat,33,3,Low,88.2,7,0,69.2,False,93.8,0.0,Low,64.9,High,LOW_RISK,73.1,0.36787944117144233,0.06392786120670757,0,0.4583333333333333,1,0,0.0,88.2,0.6190476190476191,0.36787944117144233,3.7037037037037037,1.0,7.0,203.70000000000002,0.43333333333333335,1.75,70.16279069767442,2.93720930232557,0.06393442622950819,0.9620253164556962,82.14514106583071,Above Average,87.2337972166998,0,0,0,0,0,0
24,Male,Army,Junior,Military Police,3,Single,2,High School,14,22,0,86.7,2,675,False,828,91.5,96.9,False,7.0,Good,True,9,1.0,0,21,3.0,2,7,Combat,6,5,High,82.6,1,0,56.8,False,71.7,1.0,Low,80.3,High,LOW_RISK,69.5,0.023517745856009107,0.6065306597126334,0,0.7083333333333334,3,1,7.333333333333333,75.579,1.2857142857142858,0.0,4.0375000000000005,0.6666666666666666,1.0,0.0,0.3,0.19444444444444445,70.96451612903226,-1.464516129032262,0.06393442622950819,0.9696969696969697,82.14514106583071,Above Average,87.2337972166998,0,0,0,0,0,2
30,Female,Army,NCO,Infantry,8,Widowed,2,High School,42,612,4,100.0,4,714,False,6815,94.0,83.1,False,2.0,Excellent,False,10,0.0,0,20,1.25,2,28,International,12,3,Low,69.6,3,0,53.3,False,81.45,0.0,Medium,79.9,Medium,LOW_RISK,58.9,0.018936449547941457,0.36787944117144233,0,0.125,3,1,76.5,65.42399999999999,0.35714285714285715,0.0,2.77,0.25,3.0,400.0,0.3333333333333333,0.2916666666666667,70.7,-11.800000000000004,0.06393442622950819,0.9142857142857143,81.72773722627738,Below Average,84.65279329608938,0,0,1,1,0,2
21,Female,Air Force,Junior,Military Police,6,Married,3,Associate,25,783,1,71.9,1,14,True,0,76.5,60.2,False,8.0,Good,False,17,0.0,1,13,2.83,2,4,Combat,7,3,Low,73.0,1,0,39.0,False,68.0,0.0,High,70.4,High,LOW_RISK,68.4,0.925169997034202,0.5580351457700471,0,0.4791666666666667,6,0,130.5,55.845,4.25,0.925169997034202,2.8666666666666667,0.3333333333333333,1.0,71.9,0.5666666666666667,0.05555555555555555,70.96451612903226,-2.5645161290322562,0.08021390374331551,0.9696969696969697,81.27435897435898,Below Average,87.2337972166998,0,1,0,0,1,2
26,Male,Air Force,Junior,Maintenance,7,Married,0,Master,13,642,2,92.2,2,246,True,0,94.9,81.5,False,6.0,Good,False,30,1.0,0,0,4.29,2,35,Domestic,28,2,Low,80.0,0,0,47.2,True,79.9,0.0,Low,79.0,Medium,LOW_RISK,69.3,0.25495539602650996,0.09697196786440505,0,0.7291666666666666,7,0,91.71428571428571,75.92,0.8571428571428571,0.25495539602650996,3.1346153846153846,0.2857142857142857,0.0,184.4,1.0,0.4166666666666667,68.79032258064517,0.5096774193548299,0.08021390374331551,0.9344262295081968,81.27435897435898,Average,87.2337972166998,0,0,1,0,0,1
41,Female,Navy,Officer,Signal,14,Married,4,High School,11,1167,11,70.7,5,14,True,22956,99.2,88.6,False,1.0,Good,False,20,0.0,0,10,1.43,6,27,Domestic,7,3,Low,81.7,4,0,67.0,True,64.3,3.0,High,93.2,Low,HIGH_RISK,87.9,0.925169997034202,0.5580351457700471,1,0.7708333333333334,4,0,83.35714285714286,81.0464,0.7407407407407407,0.925169997034202,2.1609756097560973,0.42857142857142855,4.0,777.7,0.6666666666666666,0.16071428571428573,74.64999999999999,13.250000000000014,0.04433497536945813,0.9154929577464789,83.75909090909092,Average,82.6136690647482,0,1,1,0,0,8
46,Female,Army,Officer,Administration,29,Single,5,Associate,33,2000,7,78.9,6,99,True,15278,72.4,53.3,True,19.0,Good,False,13,0.0,0,17,0.45,8,27,International,1,3,Low,79.1,2,0,60.8,True,90.5,0.0,Medium,71.7,High,LOW_RISK,80.0,0.5769498103804866,0.9200444146293233,0,0.3125,19,0,68.96551724137932,57.2684,0.48148148148148145,0.5769498103804866,1.158695652173913,0.27586206896551724,2.0,552.3000000000001,0.43333333333333335,0.07758620689655173,74.51428571428572,5.48571428571428,0.06393442622950819,0.9166666666666666,81.71122448979591,Average,82.6136690647482,0,0,1,0,0,1
25,Male,Army,Junior,Signal,3,Married,4,Associate,25,75,5,79.3,4,33,True,11668,84.7,91.5,True,5.0,Good,True,12,3.0,0,18,4.0,2,32,Combat,24,4,High,87.1,4,0,53.7,False,85.1,0.0,High,75.2,High,LOW_RISK,82.6,0.8324906126116027,0.1353352832366127,0,0.4791666666666667,3,0,25.0,73.7737,0.375,0.8324906126116027,3.66,0.6666666666666666,4.0,396.5,0.4,0.8888888888888888,67.64999999999999,14.950000000000003,0.06393442622950819,0.9154929577464789,82.14514106583071,Above Average,87.2337972166998,0,1,1,0,0,3
26,Male,Navy,Junior,Signal,6,Single,0,High School,42,331,2,72.2,2,436,False,7195,94.5,100.0,False,13.0,Fair,False,10,1.0,0,20,1.67,3,6,Domestic,19,5,Low,85.3,3,0,45.9,True,85.6,0.0,Low,86.2,Medium,LOW_RISK,65.6,0.08872423326203505,0.20528965757990927,0,0.125,6,1,55.166666666666664,80.60849999999999,1.6666666666666667,0.0,3.8461538461538463,0.5,3.0,144.4,0.3333333333333333,0.08333333333333333,67.64999999999999,-2.049999999999997,0.04433497536945813,0.9154929577464789,81.27435897435898,Above Average,87.2337972166998,0,0,0,0,0,0
30,Female,Army,NCO,Infantry,17,Single,4,Bachelor,27,1219,3,88.8,2,257,True,1177,90.9,85.5,False,36.0,Good,True,22,0.0,0,8,1.29,5,21,International,32,3,Low,93.3,3,0,56.6,True,100.0,0.0,High,47.8,Medium,LOW_RISK,73.5,0.2398413111729052,0.06948345122280154,0,0.4375,12,0,71.70588235294117,84.8097,1.0476190476190477,0.2398413111729052,2.85,0.29411764705882354,3.0,266.4,0.7333333333333333,0.10294117647058823,70.7,2.799999999999997,0.06393442622950819,0.9142857142857143,81.10185185185185,Above Average,84.65279329608938,1,1,0,0,0,4
28,Male,Army,NCO,Administration,10,Married,4,Bachelor,1,730,9,64.6,7,34,True,21937,73.4,87.6,False,6.0,Good,False,13,0.0,0,17,1.3,5,29,Combat,30,3,Moderate,75.6,4,0,31.6,True,81.45,3.0,High,71.7,Medium,HIGH_RISK,81.1,0.8278784880832378,0.0820849986238988,1,0.9791666666666666,5,0,73.0,55.4904,0.4482758620689655,0.8278784880832378,3.1285714285714286,0.5,4.0,581.4,0.43333333333333335,0.24166666666666667,70.65357142857142,10.44642857142857,0.06393442622950819,0.9166666666666666,81.72773722627738,Below Average,84.65279329608938,0,1,1,0,0,8
35,Female,Army,NCO,Administration,6,Single,3,High School,27,425,7,82.0,6,19,True,13354,86.5,98.7,False,10.0,Good,False,18,1.0,1,12,3.0,3,26,Combat,1,4,Moderate,84.6,1,0,45.4,True,99.4,2.0,Medium,95.2,Medium,MEDIUM_RISK,91.7,0.8998244812091836,0.9200444146293233,0,0.4375,1,0,70.83333333333333,73.179,0.6923076923076923,0.8998244812091836,2.8200000000000003,0.5,1.0,574.0,0.6,0.3611111111111111,70.65357142857142,21.046428571428578,0.06393442622950819,0.9166666666666666,81.72773722627738,Above Average,84.65279329608938,0,0,1,0,0,3
21,Male,Army,Junior,Engineer,2,Divorced,1,Associate,37,92,2,90.7,1,664,False,7843,85.8,64.5,False,6.0,Excellent,False,13,0.0,0,17,6.5,0,0,Domestic,999,3,Low,81.0,1,0,61.8,False,81.1,0.0,Low,64.4,High,LOW_RISK,60.8,0.024999764131738864,0.0,0,0.22916666666666666,2,1,46.0,69.498,13.0,0.0,3.0714285714285716,0.0,1.0,181.4,0.43333333333333335,0.0,71.08275862068966,-10.282758620689663,0.06393442622950819,0.9482758620689655,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
28,Female,Army,Junior,Cyber Operations,5,Married,1,Associate,2,266,5,87.9,5,260,True,10914,77.3,48.0,True,4.0,Concern,True,30,3.0,0,0,6.0,1,31,Domestic,20,5,Low,83.2,1,0,51.9,True,91.1,2.0,Low,82.0,Medium,MEDIUM_RISK,71.4,0.2358770829857,0.18887560283756183,1,0.9583333333333334,5,0,53.2,64.3136,0.967741935483871,0.2358770829857,1.7142857142857142,0.2,1.0,439.5,1.0,0.5166666666666667,70.29583333333333,1.1041666666666714,0.06393442622950819,0.935064935064935,82.14514106583071,Above Average,87.2337972166998,1,0,1,0,0,8
37,Female,Army,NCO,Cyber Operations,14,Single,5,Associate,6,1147,6,84.9,3,676,False,12482,97.9,81.0,False,35.0,Good,False,11,1.0,1,19,0.79,6,33,Domestic,21,3,Low,95.3,8,0,70.5,True,99.7,0.0,High,36.9,Low,MEDIUM_RISK,75.3,0.02338745396938461,0.17377394345044514,1,0.875,9,1,81.92857142857143,93.29870000000001,0.3333333333333333,0.0,2.189189189189189,0.42857142857142855,8.0,509.40000000000003,0.36666666666666664,0.19642857142857142,70.75238095238095,4.547619047619051,0.06393442622950819,0.935064935064935,82.27122302158274,Above Average,84.65279329608938,1,1,1,0,0,8
28,Male,Army,Officer,Cyber Operations,17,Divorced,2,Associate,10,1297,9,95.9,4,589,False,16271,87.1,82.4,False,1.0,Good,False,10,4.0,0,20,0.59,6,30,International,19,4,Low,90.4,5,0,68.2,True,97.3,0.0,Low,72.1,Medium,LOW_RISK,79.0,0.03792206212189566,0.20528965757990927,1,0.7916666666666666,7,1,76.29411764705883,78.7384,0.3333333333333333,0.0,2.942857142857143,0.35294117647058826,5.0,863.1,0.3333333333333333,0.14705882352941177,76.8,2.200000000000003,0.06393442622950819,0.935064935064935,81.71122448979591,Above Average,82.6136690647482,0,0,1,0,0,4
18,Female,Air Force,Junior,Intelligence,4,Married,3,High School,43,1,3,77.8,4,416,False,7687,99.8,71.9,False,1.0,Fair,False,12,2.0,1,18,3.0,2,6,Combat,30,3,High,74.2,2,0,42.0,False,75.0,0.0,High,67.2,Medium,LOW_RISK,61.5,0.0991510225298253,0.0820849986238988,0,0.10416666666666667,4,1,0.25,74.0516,2.0,0.0,3.994444444444445,0.5,2.0,233.39999999999998,0.4,0.125,66.50810810810812,-5.008108108108118,0.08021390374331551,0.90625,82.14514106583071,Below Average,87.2337972166998,0,1,0,0,0,2
28,Female,Army,Junior,Signal,6,Single,0,Bachelor,18,487,3,64.8,4,137,True,6392,75.3,94.0,False,6.0,Excellent,False,18,0.0,2,12,3.0,1,30,International,28,2,Low,77.6,0,0,48.7,True,72.9,0.0,Low,71.0,Medium,LOW_RISK,80.6,0.4671470862226546,0.09697196786440505,0,0.625,6,0,81.16666666666667,58.4328,0.6,0.4671470862226546,3.357142857142857,0.16666666666666666,0.0,194.39999999999998,0.6,0.4166666666666667,67.64999999999999,12.950000000000003,0.06393442622950819,0.9154929577464789,81.27435897435898,Average,87.2337972166998,0,0,1,0,0,1
19,Male,Army,Junior,Artillery,2,Married,5,High School,4,137,2,81.4,4,359,True,0,95.6,100.0,False,11.0,Fair,False,25,0.0,0,5,12.5,2,33,Combat,32,4,Low,84.1,2,0,48.5,False,100.0,2.0,High,66.7,Medium,HIGH_RISK,73.2,0.13608923830170194,0.06948345122280154,1,0.9166666666666666,2,0,68.5,80.39959999999999,0.7575757575757576,0.13608923830170194,5.2631578947368425,1.0,2.0,162.8,0.8333333333333334,1.375,68.22666666666666,4.973333333333343,0.06393442622950819,0.9014084507042254,82.14514106583071,Above Average,87.2337972166998,0,1,1,0,0,8
26,Male,Air Force,Junior,Special Forces,6,Divorced,5,High School,21,164,5,78.7,5,720,False,13994,98.2,91.4,False,4.0,Fair,False,18,2.0,0,12,3.0,2,25,Combat,30,3,Moderate,100.0,9,0,46.1,True,99.8,1.0,High,94.7,Medium,MEDIUM_RISK,77.8,0.01831563888873418,0.0820849986238988,0,0.5625,6,1,27.333333333333332,98.2,0.72,0.0,3.5153846153846158,0.3333333333333333,9.0,393.5,0.6,0.3472222222222222,70.16279069767442,7.637209302325573,0.08021390374331551,0.9620253164556962,81.27435897435898,Above Average,87.2337972166998,0,1,1,0,0,5
26,Female,Army,Junior,Intelligence,0,Married,1,High School,45,0,1,60.0,3,579,False,5425,85.2,64.9,False,2.0,Fair,False,20,1.0,0,10,20.0,0,0,Domestic,999,3,Low,72.4,2,0,49.1,False,61.4,0.0,Low,51.8,Medium,LOW_RISK,52.3,0.04008846400757714,0.0,0,0.0625,0,1,0.0,61.6848,20.0,0.0,2.496153846153846,0.0,2.0,60.0,0.6666666666666666,0.0,66.50810810810812,-14.20810810810812,0.06393442622950819,0.90625,82.14514106583071,Average,87.2337972166998,0,0,0,0,0,0
39,Male,Air Force,NCO,Special Forces,14,Single,2,Bachelor,7,1239,6,68.7,3,116,True,7407,78.7,82.4,False,17.0,Excellent,False,19,0.0,1,11,1.36,4,30,Domestic,27,4,Low,71.8,2,0,33.2,False,81.45,0.0,High,63.0,Medium,HIGH_RISK,73.4,0.5249541022780896,0.10539922456186433,1,0.8541666666666666,9,0,88.5,56.5066,0.6333333333333333,0.5249541022780896,2.112820512820513,0.2857142857142857,2.0,412.20000000000005,0.6333333333333333,0.17857142857142858,71.82413793103449,1.5758620689655203,0.08021390374331551,0.9620253164556962,82.27122302158274,Below Average,84.65279329608938,0,1,1,0,1,6
39,Male,Army,NCO,Maintenance,16,Married,1,High School,38,1053,3,67.5,2,404,False,1693,70.7,54.7,False,5.0,Good,True,3,0.0,0,27,0.19,4,16,Domestic,26,4,Low,81.4,0,0,48.7,True,78.3,0.0,Low,54.3,Medium,LOW_RISK,51.5,0.1059864053569565,0.11455884399268773,0,0.20833333333333334,11,1,65.8125,57.549800000000005,0.1875,0.0,1.4025641025641027,0.25,0.0,202.5,0.1,0.08333333333333333,73.85,-22.349999999999994,0.06393442622950819,0.9344262295081968,81.10185185185185,Above Average,84.65279329608938,0,0,0,0,0,0
25,Female,Army,Junior,Maintenance,4,Widowed,0,Bachelor,23,72,1,71.9,2,202,True,0,79.2,92.6,False,2.0,Excellent,False,15,0.0,0,15,3.75,3,3,Domestic,3,5,Low,84.0,0,0,29.1,True,66.8,2.0,Low,43.6,Medium,MEDIUM_RISK,69.4,0.3255555334454577,0.7788007830714049,0,0.5208333333333334,4,0,18.0,66.528,5.0,0.3255555334454577,3.7039999999999997,0.75,0.0,71.9,0.5,0.0625,68.79032258064517,0.6096774193548384,0.06393442622950819,0.9344262295081968,82.14514106583071,Above Average,87.2337972166998,0,1,0,0,0,4
24,Female,Air Force,Junior,Logistics,6,Divorced,0,Bachelor,38,415,3,76.5,3,376,False,9623,83.7,75.1,False,5.0,Good,False,13,1.0,2,17,2.17,1,34,Domestic,31,3,Low,80.8,4,0,42.0,True,72.6,1.0,Low,68.6,High,LOW_RISK,61.5,0.12382464234673259,0.07552184450877376,0,0.20833333333333334,6,1,69.16666666666667,67.6296,0.38235294117647056,0.0,3.1291666666666664,0.16666666666666666,4.0,229.5,0.43333333333333335,0.4722222222222222,69.540625,-8.040625000000006,0.08021390374331551,0.9672131147540983,81.27435897435898,Average,87.2337972166998,0,0,1,0,0,3
35,Female,Army,Officer,Cyber Operations,21,Widowed,3,High School,25,1805,15,76.9,7,250,True,32782,75.1,83.5,False,2.0,Good,False,14,1.0,0,16,0.67,7,20,Domestic,2,4,Low,77.9,2,0,65.5,True,58.3,0.0,Low,51.2,Medium,LOW_RISK,84.0,0.24935220877729622,0.8464817248906141,0,0.4791666666666667,11,0,85.95238095238095,58.5029,0.7,0.24935220877729622,2.3857142857142857,0.3333333333333333,2.0,1153.5,0.4666666666666667,0.07936507936507936,76.8,7.200000000000003,0.06393442622950819,0.935064935064935,81.71122448979591,Average,82.6136690647482,0,0,0,0,0,0
